GRE bins,TOEFL bins,GPA bins,Accuracy,F1 Score,Model,Model Structure,Marginal Probabilities,Classification Report
10,20,5,0.88,0.14285714285714285,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.020987654320987655, 0.07530864197530865, 0.08024691358024691, 0.10740740740740741, 0.16913580246913582, 0.14444444444444443, 0.18888888888888888, 0.09753086419753086, 0.07530864197530865, 0.040740740740740744], ""Admit"": [0.5017618383561646, 0.4982381616438354], ""TOEFL Score_cat"": [0.005555555555555556, 0.0030864197530864196, 0.015432098765432098, 0.010493827160493827, 0.06975308641975309, 0.05246913580246913, 0.037654320987654324, 0.09938271604938272, 0.05493827160493827, 0.12407407407407407, 0.06234567901234568, 0.03271604938271605, 0.12407407407407407, 0.04259259259259259, 0.09444444444444444, 0.037654320987654324, 0.020370370370370372, 0.05, 0.017901234567901235, 0.04506172839506173], ""CGPA_cat"": [0.027160493827160494, 0.18518518518518517, 0.34814814814814815, 0.31851851851851853, 0.12098765432098765], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.8877551020408163, ""recall"": 0.9886363636363636, ""f1-score"": 0.935483870967742, ""support"": 88.0}, ""1"": {""precision"": 0.5, ""recall"": 0.08333333333333333, ""f1-score"": 0.14285714285714285, ""support"": 12.0}, ""accuracy"": 0.88, ""macro avg"": {""precision"": 0.6938775510204082, ""recall"": 0.5359848484848485, ""f1-score"": 0.5391705069124424, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.8412244897959184, ""recall"": 0.88, ""f1-score"": 0.84036866359447, ""support"": 100.0}}"
10,20,10,0.87,0.0,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.020987654320987655, 0.07530864197530865, 0.08024691358024691, 0.10740740740740741, 0.16913580246913582, 0.14444444444444443, 0.18888888888888888, 0.09753086419753086, 0.07530864197530865, 0.040740740740740744], ""Admit"": [0.5009302468712457, 0.4990697531287544], ""TOEFL Score_cat"": [0.005555555555555556, 0.0030864197530864196, 0.015432098765432098, 0.010493827160493827, 0.06975308641975309, 0.05246913580246913, 0.037654320987654324, 0.09938271604938272, 0.05493827160493827, 0.12407407407407407, 0.06234567901234568, 0.03271604938271605, 0.12407407407407407, 0.04259259259259259, 0.09444444444444444, 0.037654320987654324, 0.020370370370370372, 0.05, 0.017901234567901235, 0.04506172839506173], ""CGPA_cat"": [0.003703703703703704, 0.02345679012345679, 0.06296296296296296, 0.12222222222222222, 0.16666666666666666, 0.1814814814814815, 0.15432098765432098, 0.16419753086419753, 0.0728395061728395, 0.04814814814814815], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.8787878787878788, ""recall"": 0.9886363636363636, ""f1-score"": 0.9304812834224598, ""support"": 88.0}, ""1"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 12.0}, ""accuracy"": 0.87, ""macro avg"": {""precision"": 0.4393939393939394, ""recall"": 0.4943181818181818, ""f1-score"": 0.4652406417112299, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.7733333333333333, ""recall"": 0.87, ""f1-score"": 0.8188235294117646, ""support"": 100.0}}"
10,20,3,0.88,0.14285714285714285,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.020987654320987655, 0.07530864197530865, 0.08024691358024691, 0.10740740740740741, 0.16913580246913582, 0.14444444444444443, 0.18888888888888888, 0.09753086419753086, 0.07530864197530865, 0.040740740740740744], ""Admit"": [0.5028941013245543, 0.49710589867544575], ""TOEFL Score_cat"": [0.005555555555555556, 0.0030864197530864196, 0.015432098765432098, 0.010493827160493827, 0.06975308641975309, 0.05246913580246913, 0.037654320987654324, 0.09938271604938272, 0.05493827160493827, 0.12407407407407407, 0.06234567901234568, 0.03271604938271605, 0.12407407407407407, 0.04259259259259259, 0.09444444444444444, 0.037654320987654324, 0.020370370370370372, 0.05, 0.017901234567901235, 0.04506172839506173], ""CGPA_cat"": [0.09794238683127572, 0.5720164609053497, 0.33004115226337444], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.8877551020408163, ""recall"": 0.9886363636363636, ""f1-score"": 0.935483870967742, ""support"": 88.0}, ""1"": {""precision"": 0.5, ""recall"": 0.08333333333333333, ""f1-score"": 0.14285714285714285, ""support"": 12.0}, ""accuracy"": 0.88, ""macro avg"": {""precision"": 0.6938775510204082, ""recall"": 0.5359848484848485, ""f1-score"": 0.5391705069124424, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.8412244897959184, ""recall"": 0.88, ""f1-score"": 0.84036866359447, ""support"": 100.0}}"
20,5,5,0.9,0.2857142857142857,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.0030864197530864196, 0.017901234567901235, 0.017901234567901235, 0.05740740740740741, 0.027777777777777776, 0.05246913580246913, 0.03518518518518519, 0.07222222222222222, 0.08456790123456791, 0.08456790123456791, 0.07716049382716049, 0.06728395061728396, 0.07469135802469136, 0.11419753086419752, 0.047530864197530866, 0.05, 0.037654320987654324, 0.037654320987654324, 0.012962962962962963, 0.027777777777777776], ""Admit"": [0.5028679343561907, 0.4971320656438093], ""TOEFL Score_cat"": [0.0345679012345679, 0.25925925925925924, 0.2740740740740741, 0.29876543209876544, 0.13333333333333333], ""CGPA_cat"": [0.027160493827160494, 0.18518518518518517, 0.34814814814814815, 0.31851851851851853, 0.12098765432098765], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.8979591836734694, ""recall"": 1.0, ""f1-score"": 0.9462365591397849, ""support"": 88.0}, ""1"": {""precision"": 1.0, ""recall"": 0.16666666666666666, ""f1-score"": 0.2857142857142857, ""support"": 12.0}, ""accuracy"": 0.9, ""macro avg"": {""precision"": 0.9489795918367347, ""recall"": 0.5833333333333334, ""f1-score"": 0.6159754224270353, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.910204081632653, ""recall"": 0.9, ""f1-score"": 0.8669738863287251, ""support"": 100.0}}"
20,5,10,0.89,0.15384615384615385,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.0030864197530864196, 0.017901234567901235, 0.017901234567901235, 0.05740740740740741, 0.027777777777777776, 0.05246913580246913, 0.03518518518518519, 0.07222222222222222, 0.08456790123456791, 0.08456790123456791, 0.07716049382716049, 0.06728395061728396, 0.07469135802469136, 0.11419753086419752, 0.047530864197530866, 0.05, 0.037654320987654324, 0.037654320987654324, 0.012962962962962963, 0.027777777777777776], ""Admit"": [0.5015310018002703, 0.4984689981997298], ""TOEFL Score_cat"": [0.0345679012345679, 0.25925925925925924, 0.2740740740740741, 0.29876543209876544, 0.13333333333333333], ""CGPA_cat"": [0.003703703703703704, 0.02345679012345679, 0.06296296296296296, 0.12222222222222222, 0.16666666666666666, 0.1814814814814815, 0.15432098765432098, 0.16419753086419753, 0.0728395061728395, 0.04814814814814815], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.8888888888888888, ""recall"": 1.0, ""f1-score"": 0.9411764705882353, ""support"": 88.0}, ""1"": {""precision"": 1.0, ""recall"": 0.08333333333333333, ""f1-score"": 0.15384615384615385, ""support"": 12.0}, ""accuracy"": 0.89, ""macro avg"": {""precision"": 0.9444444444444444, ""recall"": 0.5416666666666666, ""f1-score"": 0.5475113122171946, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.9022222222222221, ""recall"": 0.89, ""f1-score"": 0.8466968325791855, ""support"": 100.0}}"
20,5,3,0.91,0.4,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.0030864197530864196, 0.017901234567901235, 0.017901234567901235, 0.05740740740740741, 0.027777777777777776, 0.05246913580246913, 0.03518518518518519, 0.07222222222222222, 0.08456790123456791, 0.08456790123456791, 0.07716049382716049, 0.06728395061728396, 0.07469135802469136, 0.11419753086419752, 0.047530864197530866, 0.05, 0.037654320987654324, 0.037654320987654324, 0.012962962962962963, 0.027777777777777776], ""Admit"": [0.5045299550582756, 0.4954700449417245], ""TOEFL Score_cat"": [0.0345679012345679, 0.25925925925925924, 0.2740740740740741, 0.29876543209876544, 0.13333333333333333], ""CGPA_cat"": [0.09794238683127572, 0.5720164609053497, 0.33004115226337444], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.9072164948453608, ""recall"": 1.0, ""f1-score"": 0.9513513513513514, ""support"": 88.0}, ""1"": {""precision"": 1.0, ""recall"": 0.25, ""f1-score"": 0.4, ""support"": 12.0}, ""accuracy"": 0.91, ""macro avg"": {""precision"": 0.9536082474226804, ""recall"": 0.625, ""f1-score"": 0.6756756756756757, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.9183505154639175, ""recall"": 0.91, ""f1-score"": 0.8851891891891891, ""support"": 100.0}}"
20,10,5,0.89,0.15384615384615385,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.0030864197530864196, 0.017901234567901235, 0.017901234567901235, 0.05740740740740741, 0.027777777777777776, 0.05246913580246913, 0.03518518518518519, 0.07222222222222222, 0.08456790123456791, 0.08456790123456791, 0.07716049382716049, 0.06728395061728396, 0.07469135802469136, 0.11419753086419752, 0.047530864197530866, 0.05, 0.037654320987654324, 0.037654320987654324, 0.012962962962962963, 0.027777777777777776], ""Admit"": [0.5015476885572553, 0.49845231144274466], ""TOEFL Score_cat"": [0.008641975308641974, 0.025925925925925925, 0.12222222222222222, 0.13703703703703704, 0.17901234567901234, 0.09506172839506173, 0.16666666666666666, 0.13209876543209875, 0.07037037037037037, 0.06296296296296296], ""CGPA_cat"": [0.027160493827160494, 0.18518518518518517, 0.34814814814814815, 0.31851851851851853, 0.12098765432098765], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.8888888888888888, ""recall"": 1.0, ""f1-score"": 0.9411764705882353, ""support"": 88.0}, ""1"": {""precision"": 1.0, ""recall"": 0.08333333333333333, ""f1-score"": 0.15384615384615385, ""support"": 12.0}, ""accuracy"": 0.89, ""macro avg"": {""precision"": 0.9444444444444444, ""recall"": 0.5416666666666666, ""f1-score"": 0.5475113122171946, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.9022222222222221, ""recall"": 0.89, ""f1-score"": 0.8466968325791855, ""support"": 100.0}}"
20,10,10,0.88,0.0,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.0030864197530864196, 0.017901234567901235, 0.017901234567901235, 0.05740740740740741, 0.027777777777777776, 0.05246913580246913, 0.03518518518518519, 0.07222222222222222, 0.08456790123456791, 0.08456790123456791, 0.07716049382716049, 0.06728395061728396, 0.07469135802469136, 0.11419753086419752, 0.047530864197530866, 0.05, 0.037654320987654324, 0.037654320987654324, 0.012962962962962963, 0.027777777777777776], ""Admit"": [0.5008056063610093, 0.49919439363899065], ""TOEFL Score_cat"": [0.008641975308641974, 0.025925925925925925, 0.12222222222222222, 0.13703703703703704, 0.17901234567901234, 0.09506172839506173, 0.16666666666666666, 0.13209876543209875, 0.07037037037037037, 0.06296296296296296], ""CGPA_cat"": [0.003703703703703704, 0.02345679012345679, 0.06296296296296296, 0.12222222222222222, 0.16666666666666666, 0.1814814814814815, 0.15432098765432098, 0.16419753086419753, 0.0728395061728395, 0.04814814814814815], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.88, ""recall"": 1.0, ""f1-score"": 0.9361702127659575, ""support"": 88.0}, ""1"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 12.0}, ""accuracy"": 0.88, ""macro avg"": {""precision"": 0.44, ""recall"": 0.5, ""f1-score"": 0.46808510638297873, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.7744, ""recall"": 0.88, ""f1-score"": 0.8238297872340425, ""support"": 100.0}}"
20,10,3,0.89,0.15384615384615385,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.0030864197530864196, 0.017901234567901235, 0.017901234567901235, 0.05740740740740741, 0.027777777777777776, 0.05246913580246913, 0.03518518518518519, 0.07222222222222222, 0.08456790123456791, 0.08456790123456791, 0.07716049382716049, 0.06728395061728396, 0.07469135802469136, 0.11419753086419752, 0.047530864197530866, 0.05, 0.037654320987654324, 0.037654320987654324, 0.012962962962962963, 0.027777777777777776], ""Admit"": [0.5024785441890092, 0.49752145581099083], ""TOEFL Score_cat"": [0.008641975308641974, 0.025925925925925925, 0.12222222222222222, 0.13703703703703704, 0.17901234567901234, 0.09506172839506173, 0.16666666666666666, 0.13209876543209875, 0.07037037037037037, 0.06296296296296296], ""CGPA_cat"": [0.09794238683127572, 0.5720164609053497, 0.33004115226337444], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.8888888888888888, ""recall"": 1.0, ""f1-score"": 0.9411764705882353, ""support"": 88.0}, ""1"": {""precision"": 1.0, ""recall"": 0.08333333333333333, ""f1-score"": 0.15384615384615385, ""support"": 12.0}, ""accuracy"": 0.89, ""macro avg"": {""precision"": 0.9444444444444444, ""recall"": 0.5416666666666666, ""f1-score"": 0.5475113122171946, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.9022222222222221, ""recall"": 0.89, ""f1-score"": 0.8466968325791855, ""support"": 100.0}}"
20,20,5,0.89,0.15384615384615385,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.0030864197530864196, 0.017901234567901235, 0.017901234567901235, 0.05740740740740741, 0.027777777777777776, 0.05246913580246913, 0.03518518518518519, 0.07222222222222222, 0.08456790123456791, 0.08456790123456791, 0.07716049382716049, 0.06728395061728396, 0.07469135802469136, 0.11419753086419752, 0.047530864197530866, 0.05, 0.037654320987654324, 0.037654320987654324, 0.012962962962962963, 0.027777777777777776], ""Admit"": [0.5009359497644331, 0.49906405023556694], ""TOEFL Score_cat"": [0.005555555555555556, 0.0030864197530864196, 0.015432098765432098, 0.010493827160493827, 0.06975308641975309, 0.05246913580246913, 0.037654320987654324, 0.09938271604938272, 0.05493827160493827, 0.12407407407407407, 0.06234567901234568, 0.03271604938271605, 0.12407407407407407, 0.04259259259259259, 0.09444444444444444, 0.037654320987654324, 0.020370370370370372, 0.05, 0.017901234567901235, 0.04506172839506173], ""CGPA_cat"": [0.027160493827160494, 0.18518518518518517, 0.34814814814814815, 0.31851851851851853, 0.12098765432098765], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.8888888888888888, ""recall"": 1.0, ""f1-score"": 0.9411764705882353, ""support"": 88.0}, ""1"": {""precision"": 1.0, ""recall"": 0.08333333333333333, ""f1-score"": 0.15384615384615385, ""support"": 12.0}, ""accuracy"": 0.89, ""macro avg"": {""precision"": 0.9444444444444444, ""recall"": 0.5416666666666666, ""f1-score"": 0.5475113122171946, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.9022222222222221, ""recall"": 0.89, ""f1-score"": 0.8466968325791855, ""support"": 100.0}}"
20,20,10,0.88,0.0,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.0030864197530864196, 0.017901234567901235, 0.017901234567901235, 0.05740740740740741, 0.027777777777777776, 0.05246913580246913, 0.03518518518518519, 0.07222222222222222, 0.08456790123456791, 0.08456790123456791, 0.07716049382716049, 0.06728395061728396, 0.07469135802469136, 0.11419753086419752, 0.047530864197530866, 0.05, 0.037654320987654324, 0.037654320987654324, 0.012962962962962963, 0.027777777777777776], ""Admit"": [0.5004875263958596, 0.49951247360414053], ""TOEFL Score_cat"": [0.005555555555555556, 0.0030864197530864196, 0.015432098765432098, 0.010493827160493827, 0.06975308641975309, 0.05246913580246913, 0.037654320987654324, 0.09938271604938272, 0.05493827160493827, 0.12407407407407407, 0.06234567901234568, 0.03271604938271605, 0.12407407407407407, 0.04259259259259259, 0.09444444444444444, 0.037654320987654324, 0.020370370370370372, 0.05, 0.017901234567901235, 0.04506172839506173], ""CGPA_cat"": [0.003703703703703704, 0.02345679012345679, 0.06296296296296296, 0.12222222222222222, 0.16666666666666666, 0.1814814814814815, 0.15432098765432098, 0.16419753086419753, 0.0728395061728395, 0.04814814814814815], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.88, ""recall"": 1.0, ""f1-score"": 0.9361702127659575, ""support"": 88.0}, ""1"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 12.0}, ""accuracy"": 0.88, ""macro avg"": {""precision"": 0.44, ""recall"": 0.5, ""f1-score"": 0.46808510638297873, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.7744, ""recall"": 0.88, ""f1-score"": 0.8238297872340425, ""support"": 100.0}}"
20,20,3,0.89,0.15384615384615385,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.0030864197530864196, 0.017901234567901235, 0.017901234567901235, 0.05740740740740741, 0.027777777777777776, 0.05246913580246913, 0.03518518518518519, 0.07222222222222222, 0.08456790123456791, 0.08456790123456791, 0.07716049382716049, 0.06728395061728396, 0.07469135802469136, 0.11419753086419752, 0.047530864197530866, 0.05, 0.037654320987654324, 0.037654320987654324, 0.012962962962962963, 0.027777777777777776], ""Admit"": [0.5015127452125909, 0.49848725478740913], ""TOEFL Score_cat"": [0.005555555555555556, 0.0030864197530864196, 0.015432098765432098, 0.010493827160493827, 0.06975308641975309, 0.05246913580246913, 0.037654320987654324, 0.09938271604938272, 0.05493827160493827, 0.12407407407407407, 0.06234567901234568, 0.03271604938271605, 0.12407407407407407, 0.04259259259259259, 0.09444444444444444, 0.037654320987654324, 0.020370370370370372, 0.05, 0.017901234567901235, 0.04506172839506173], ""CGPA_cat"": [0.09794238683127572, 0.5720164609053497, 0.33004115226337444], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.8888888888888888, ""recall"": 1.0, ""f1-score"": 0.9411764705882353, ""support"": 88.0}, ""1"": {""precision"": 1.0, ""recall"": 0.08333333333333333, ""f1-score"": 0.15384615384615385, ""support"": 12.0}, ""accuracy"": 0.89, ""macro avg"": {""precision"": 0.9444444444444444, ""recall"": 0.5416666666666666, ""f1-score"": 0.5475113122171946, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.9022222222222221, ""recall"": 0.89, ""f1-score"": 0.8466968325791855, ""support"": 100.0}}"
